"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.40768,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.621,0.5,0.621,0.5
0.40792,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6255,0.5,0.6255,0.5
0.40815,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.63,0.5,0.63,0.5
0.40839,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6345,0.5,0.6345,0.5
0.40862,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.639,0.5,0.639,0.5
0.40886,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6435,0.5,0.6435,0.5
0.4091,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.648,0.5,0.648,0.5
0.40933,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6525,0.5,0.6525,0.5
0.40957,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.657,0.5,0.657,0.5
0.4098,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6615,0.5,0.6615,0.5
0.41004,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.666,0.5,0.666,0.5
0.41028,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6705,0.5,0.6705,0.5
0.41051,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.675,0.5,0.675,0.5
0.41075,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6795,0.5,0.6795,0.5
0.41098,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.684,0.5,0.684,0.5
0.41122,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6885,0.5,0.6885,0.5
0.41145,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.693,0.5,0.693,0.5
0.41169,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.6975,0.5,0.6975,0.5
0.41193,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.702,0.5,0.702,0.5
0.41216,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7065,0.5,0.7065,0.5
0.4124,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.711,0.5,0.711,0.5
0.41263,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7155,0.5,0.7155,0.5
0.41287,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.72,0.5,0.72,0.5
0.41311,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7245,0.5,0.7245,0.5
0.41334,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.729,0.5,0.729,0.5
0.41358,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7335,0.5,0.7335,0.5
0.41381,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.738,0.5,0.738,0.5
0.41405,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7425,0.5,0.7425,0.5
0.41429,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.747,0.5,0.747,0.5
0.41452,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7515,0.5,0.7515,0.5
0.41476,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.756,0.5,0.756,0.5
0.41499,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7605,0.5,0.7605,0.5
0.41523,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.765,0.5,0.765,0.5
0.41546,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7695,0.5,0.7695,0.5
0.4157,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.774,0.5,0.774,0.5
0.41594,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7785,0.5,0.7785,0.5
0.41617,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.783,0.5,0.783,0.5
0.41641,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7875,0.5,0.7875,0.5
0.41664,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.792,0.5,0.792,0.5
0.41688,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.7965,0.5,0.7965,0.5
0.41712,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.801,0.5,0.801,0.5
0.41735,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8055,0.5,0.8055,0.5
0.41759,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.81,0.5,0.81,0.5
0.41782,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8145,0.5,0.8145,0.5
0.41806,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.819,0.5,0.819,0.5
0.41829,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8235,0.5,0.8235,0.5
0.41853,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.828,0.5,0.828,0.5
0.41877,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8325,0.5,0.8325,0.5
0.419,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.837,0.5,0.837,0.5
0.41924,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8415,0.5,0.8415,0.5
0.41947,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.846,0.5,0.846,0.5
0.41971,28,0.079325,1,1,-4.9173e-06,2.6686e-06,0,1,0.8505,0.5,0.8505,0.5
