"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-37.296,0.02,0.001047,1,0,0,0,-1,1,0.023808,0.125,0.075,0.23219
-37.468,0.02,0.001047,1,0,0,0,-1,1,0.024064,0.125,0.075,0.23194
-37.639,0.02,0.001047,1,0,0,0,-1,1,0.02432,0.125,0.075,0.23168
-37.811,0.02,0.001047,1,0,0,0,-1,1,0.024576,0.125,0.075,0.23142
-37.983,0.02,0.001047,1,0,0,0,-1,1,0.024832,0.125,0.075,0.23117
-38.154,0.02,0.001047,1,0,0,0,-1,1,0.025088,0.125,0.075,0.23091
-38.326,0.02,0.001047,1,0,0,0,-1,1,0.025344,0.125,0.075,0.23066
-38.497,0.02,0.001047,1,0,0,0,-1,1,0.0256,0.125,0.075,0.2304
-38.669,0.02,0.001047,1,0,0,0,-1,1,0.025856,0.125,0.075,0.23014
-38.841,0.02,0.001047,1,0,0,0,-1,1,0.026112,0.125,0.075,0.22989
-39.012,0.02,0.001047,1,0,0,0,-1,1,0.026368,0.125,0.075,0.22963
-39.184,0.02,0.001047,1,0,0,0,-1,1,0.026624,0.125,0.075,0.22938
-39.356,0.02,0.001047,1,0,0,0,-1,1,0.02688,0.125,0.075,0.22912
-39.527,0.02,0.001047,1,0,0,0,-1,1,0.027136,0.125,0.075,0.22886
-39.699,0.02,0.001047,1,0,0,0,-1,1,0.027392,0.125,0.075,0.22861
-39.87,0.02,0.001047,1,0,0,0,-1,1,0.027648,0.125,0.075,0.22835
-40.042,0.02,0.001047,1,0,0,0,-1,1,0.027904,0.125,0.075,0.2281
-40.214,0.02,0.001047,1,0,0,0,-1,1,0.02816,0.125,0.075,0.22784
-40.385,0.02,0.001047,1,0,0,0,-1,1,0.028416,0.125,0.075,0.22758
-40.557,0.02,0.001047,1,0,0,0,-1,1,0.028672,0.125,0.075,0.22733
-40.729,0.02,0.001047,1,0,0,0,-1,1,0.028928,0.125,0.075,0.22707
-40.9,0.02,0.001047,1,0,0,0,-1,1,0.029184,0.125,0.075,0.22682
-41.072,0.02,0.001047,1,0,0,0,-1,1,0.02944,0.125,0.075,0.22656
-41.243,0.02,0.001047,1,0,0,0,-1,1,0.029696,0.125,0.075,0.2263
-41.415,0.02,0.001047,1,0,0,0,-1,1,0.029952,0.125,0.075,0.22605
-41.587,0.02,0.001047,1,0,0,0,-1,1,0.030208,0.125,0.075,0.22579
-41.758,0.02,0.001047,1,0,0,0,-1,1,0.030464,0.125,0.075,0.22554
-41.93,0.02,0.001047,1,0,0,0,-1,1,0.03072,0.125,0.075,0.22528
-42.02,0.02,0.001047,1,0,0,0,-1,1,0.030976,0.125,0.075,0.22502
-42.111,0.02,0.001047,1,0,0,0,-1,1,0.031232,0.125,0.075,0.22477
-42.201,0.02,0.001047,1,0,0,0,-1,1,0.031488,0.125,0.075,0.22451
-42.291,0.02,0.001047,1,0,0,0,-1,1,0.031744,0.125,0.075,0.22426
-42.382,0.02,0.001047,1,0,0,0,-1,1,0.032,0.125,0.075,0.224
-42.472,0.02,0.001047,1,0,0,0,-1,1,0.032256,0.125,0.075,0.22374
-42.563,0.02,0.001047,1,0,0,0,-1,1,0.032512,0.125,0.075,0.22349
-42.653,0.02,0.001047,1,0,0,0,-1,1,0.032768,0.125,0.075,0.22323
-42.743,0.02,0.001047,1,0,0,0,-1,1,0.033024,0.125,0.075,0.22298
-42.834,0.02,0.001047,1,0,0,0,-1,1,0.03328,0.125,0.075,0.22272
-42.924,0.02,0.001047,1,0,0,0,-1,1,0.033536,0.125,0.075,0.22246
-43.015,0.02,0.001047,1,0,0,0,-1,1,0.033792,0.125,0.075,0.22221
-43.105,0.02,0.001047,1,0,0,0,-1,1,0.034048,0.125,0.075,0.22195
-43.195,0.02,0.001047,1,0,0,0,-1,1,0.034304,0.125,0.075,0.2217
-43.286,0.02,0.001047,1,0,0,0,-1,1,0.03456,0.125,0.075,0.22144
-43.376,0.02,0.001047,1,0,0,0,-1,1,0.034816,0.125,0.075,0.22118
-43.466,0.02,0.001047,1,0,0,0,-1,1,0.035072,0.125,0.075,0.22093
-43.557,0.02,0.001047,1,0,0,0,-1,1,0.035328,0.125,0.075,0.22067
-43.647,0.02,0.001047,1,0,0,0,-1,1,0.035584,0.125,0.075,0.22042
-43.738,0.02,0.001047,1,0,0,0,-1,1,0.03584,0.125,0.075,0.22016
-43.828,0.02,0.001047,1,0,0,0,-1,1,0.036096,0.125,0.075,0.2199
-43.918,0.02,0.001047,1,0,0,0,-1,1,0.036352,0.125,0.075,0.21965
-44.009,0.02,0.001047,1,0,0,0,-1,1,0.036608,0.125,0.075,0.21939
-44.099,0.02,0.001047,1,0,0,0,-1,1,0.036864,0.125,0.075,0.21914
-44.189,0.02,0.001047,1,0,0,0,-1,1,0.03712,0.125,0.075,0.21888
-44.28,0.02,0.001047,1,0,0,0,-1,1,0.037376,0.125,0.075,0.21862
-44.37,0.02,0.001047,1,0,0,0,-1,1,0.037632,0.125,0.075,0.21837
-44.461,0.02,0.001047,1,0,0,0,-1,1,0.037888,0.125,0.075,0.21811
-44.551,0.02,0.001047,1,0,0,0,-1,1,0.038144,0.125,0.075,0.21786
-44.641,0.02,0.001047,1,0,0,0,-1,1,0.0384,0.125,0.075,0.2176
-44.732,0.02,0.001047,1,0,0,0,-1,1,0.038656,0.125,0.075,0.21734
-44.822,0.02,0.001047,1,0,0,0,-1,1,0.038912,0.125,0.075,0.21709
-44.913,0.02,0.001047,1,0,0,0,-1,1,0.039168,0.125,0.075,0.21683
-45.003,0.02,0.001047,1,0,0,0,-1,1,0.039424,0.125,0.075,0.21658
-45.093,0.02,0.001047,1,0,0,0,-1,1,0.03968,0.125,0.075,0.21632
-45.184,0.02,0.001047,1,0,0,0,-1,1,0.039936,0.125,0.075,0.21606
-45.274,0.02,0.001047,1,0,0,0,-1,1,0.040192,0.125,0.075,0.21581
-45.364,0.02,0.001047,1,0,0,0,-1,1,0.040448,0.125,0.075,0.21555
-45.455,0.02,0.001047,1,0,0,0,-1,1,0.040704,0.125,0.075,0.2153
-45.545,0.02,0.001047,1,0,0,0,-1,1,0.04096,0.125,0.075,0.21504
-45.575,0.02,0.001047,1,0,0,0,-1,1,0.041216,0.125,0.075,0.21478
-45.606,0.02,0.001047,1,0,0,0,-1,1,0.041472,0.125,0.075,0.21453
-45.636,0.02,0.001047,1,0,0,0,-1,1,0.041728,0.125,0.075,0.21427
-45.666,0.02,0.001047,1,0,0,0,-1,1,0.041984,0.125,0.075,0.21402
