"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
68.5,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047104,0.125,0.075,0.2089
68.65,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04736,0.125,0.075,0.20864
68.799,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047616,0.125,0.075,0.20838
68.948,0.021678,3.6442e-05,1,0,0,0,-1,1,0.047872,0.125,0.075,0.20813
69.097,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048128,0.125,0.075,0.20787
69.246,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048384,0.125,0.075,0.20762
69.395,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04864,0.125,0.075,0.20736
69.544,0.021678,3.6442e-05,1,0,0,0,-1,1,0.048896,0.125,0.075,0.2071
69.694,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049152,0.125,0.075,0.20685
69.843,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049408,0.125,0.075,0.20659
69.992,0.021678,3.6442e-05,1,0,0,0,-1,1,0.049664,0.125,0.075,0.20634
70.141,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04992,0.125,0.075,0.20608
70.29,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050176,0.125,0.075,0.20582
70.439,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050432,0.125,0.075,0.20557
70.589,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050688,0.125,0.075,0.20531
70.738,0.021678,3.6442e-05,1,0,0,0,-1,1,0.050944,0.125,0.075,0.20506
70.887,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0512,0.125,0.075,0.2048
71.012,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051456,0.125,0.075,0.20454
71.138,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051712,0.125,0.075,0.20429
71.264,0.021678,3.6442e-05,1,0,0,0,-1,1,0.051968,0.125,0.075,0.20403
71.389,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052224,0.125,0.075,0.20378
71.515,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05248,0.125,0.075,0.20352
71.64,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052736,0.125,0.075,0.20326
71.766,0.021678,3.6442e-05,1,0,0,0,-1,1,0.052992,0.125,0.075,0.20301
71.891,0.021678,3.6442e-05,1,0,0,0,-1,1,0.053248,0.125,0.075,0.20275
72.017,0.021678,3.6442e-05,1,0,0,0,-1,1,0.053504,0.125,0.075,0.2025
72.142,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05376,0.125,0.075,0.20224
72.268,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054016,0.125,0.075,0.20198
72.394,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054272,0.125,0.075,0.20173
72.519,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054528,0.125,0.075,0.20147
72.645,0.021678,3.6442e-05,1,0,0,0,-1,1,0.054784,0.125,0.075,0.20122
72.77,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05504,0.125,0.075,0.20096
72.896,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055296,0.125,0.075,0.2007
73.021,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055552,0.125,0.075,0.20045
73.147,0.021678,3.6442e-05,1,0,0,0,-1,1,0.055808,0.125,0.075,0.20019
73.273,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056064,0.125,0.075,0.19994
73.398,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05632,0.125,0.075,0.19968
73.524,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056576,0.125,0.075,0.19942
73.649,0.021678,3.6442e-05,1,0,0,0,-1,1,0.056832,0.125,0.075,0.19917
73.775,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057088,0.125,0.075,0.19891
73.9,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057344,0.125,0.075,0.19866
74.026,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0576,0.125,0.075,0.1984
74.151,0.021678,3.6442e-05,1,0,0,0,-1,1,0.057856,0.125,0.075,0.19814
74.277,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058112,0.125,0.075,0.19789
74.403,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058368,0.125,0.075,0.19763
74.528,0.021678,3.6442e-05,1,0,0,0,-1,1,0.058624,0.125,0.075,0.19738
74.654,0.021678,3.6442e-05,1,0,0,0,-1,1,0.05888,0.125,0.075,0.19712
74.779,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059136,0.125,0.075,0.19686
74.905,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059392,0.125,0.075,0.19661
75.03,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059648,0.125,0.075,0.19635
75.156,0.021678,3.6442e-05,1,0,0,0,-1,1,0.059904,0.125,0.075,0.1961
75.281,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06016,0.125,0.075,0.19584
75.407,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060416,0.125,0.075,0.19558
75.533,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060672,0.125,0.075,0.19533
75.658,0.021678,3.6442e-05,1,0,0,0,-1,1,0.060928,0.125,0.075,0.19507
75.784,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061184,0.125,0.075,0.19482
75.909,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06144,0.125,0.075,0.19456
76.015,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061696,0.125,0.075,0.1943
76.121,0.021678,3.6442e-05,1,0,0,0,-1,1,0.061952,0.125,0.075,0.19405
76.226,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062208,0.125,0.075,0.19379
76.332,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062464,0.125,0.075,0.19354
76.438,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06272,0.125,0.075,0.19328
76.543,0.021678,3.6442e-05,1,0,0,0,-1,1,0.062976,0.125,0.075,0.19302
76.649,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063232,0.125,0.075,0.19277
76.754,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063488,0.125,0.075,0.19251
76.86,0.021678,3.6442e-05,1,0,0,0,-1,1,0.063744,0.125,0.075,0.19226
76.966,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064,0.125,0.075,0.192
77.071,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064256,0.125,0.075,0.19174
77.177,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064512,0.125,0.075,0.19149
77.283,0.021678,3.6442e-05,1,0,0,0,-1,1,0.064768,0.125,0.075,0.19123
77.388,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065024,0.125,0.075,0.19098
77.494,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06528,0.125,0.075,0.19072
77.6,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065536,0.125,0.075,0.19046
77.705,0.021678,3.6442e-05,1,0,0,0,-1,1,0.065792,0.125,0.075,0.19021
77.811,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066048,0.125,0.075,0.18995
77.917,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066304,0.125,0.075,0.1897
78.022,0.021678,3.6442e-05,1,0,0,0,-1,1,0.06656,0.125,0.075,0.18944
78.128,0.021678,3.6442e-05,1,0,0,0,-1,1,0.066816,0.125,0.075,0.18918
78.233,0.021678,3.6442e-05,1,0,0,0,-1,1,0.067072,0.125,0.075,0.18893
