"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
26.107,0.02,0.001047,1,0,0,0,-1,1,0.023296,0.125,0.075,0.2327
26.351,0.02,0.001047,1,0,0,0,-1,1,0.023552,0.125,0.075,0.23245
26.596,0.02,0.001047,1,0,0,0,-1,1,0.023808,0.125,0.075,0.23219
26.841,0.02,0.001047,1,0,0,0,-1,1,0.024064,0.125,0.075,0.23194
27.086,0.02,0.001047,1,0,0,0,-1,1,0.02432,0.125,0.075,0.23168
27.331,0.02,0.001047,1,0,0,0,-1,1,0.024576,0.125,0.075,0.23142
27.576,0.02,0.001047,1,0,0,0,-1,1,0.024832,0.125,0.075,0.23117
27.821,0.02,0.001047,1,0,0,0,-1,1,0.025088,0.125,0.075,0.23091
28.066,0.02,0.001047,1,0,0,0,-1,1,0.025344,0.125,0.075,0.23066
28.311,0.02,0.001047,1,0,0,0,-1,1,0.0256,0.125,0.075,0.2304
28.556,0.02,0.001047,1,0,0,0,-1,1,0.025856,0.125,0.075,0.23014
28.801,0.02,0.001047,1,0,0,0,-1,1,0.026112,0.125,0.075,0.22989
29.046,0.02,0.001047,1,0,0,0,-1,1,0.026368,0.125,0.075,0.22963
29.29,0.02,0.001047,1,0,0,0,-1,1,0.026624,0.125,0.075,0.22938
29.535,0.02,0.001047,1,0,0,0,-1,1,0.02688,0.125,0.075,0.22912
29.78,0.02,0.001047,1,0,0,0,-1,1,0.027136,0.125,0.075,0.22886
30.025,0.02,0.001047,1,0,0,0,-1,1,0.027392,0.125,0.075,0.22861
30.27,0.02,0.001047,1,0,0,0,-1,1,0.027648,0.125,0.075,0.22835
30.515,0.02,0.001047,1,0,0,0,-1,1,0.027904,0.125,0.075,0.2281
30.76,0.02,0.001047,1,0,0,0,-1,1,0.02816,0.125,0.075,0.22784
31.005,0.02,0.001047,1,0,0,0,-1,1,0.028416,0.125,0.075,0.22758
31.25,0.02,0.001047,1,0,0,0,-1,1,0.028672,0.125,0.075,0.22733
31.495,0.02,0.001047,1,0,0,0,-1,1,0.028928,0.125,0.075,0.22707
31.74,0.02,0.001047,1,0,0,0,-1,1,0.029184,0.125,0.075,0.22682
31.985,0.02,0.001047,1,0,0,0,-1,1,0.02944,0.125,0.075,0.22656
32.23,0.02,0.001047,1,0,0,0,-1,1,0.029696,0.125,0.075,0.2263
32.474,0.02,0.001047,1,0,0,0,-1,1,0.029952,0.125,0.075,0.22605
32.719,0.02,0.001047,1,0,0,0,-1,1,0.030208,0.125,0.075,0.22579
32.964,0.02,0.001047,1,0,0,0,-1,1,0.030464,0.125,0.075,0.22554
33.209,0.02,0.001047,1,0,0,0,-1,1,0.03072,0.125,0.075,0.22528
33.402,0.02,0.001047,1,0,0,0,-1,1,0.030976,0.125,0.075,0.22502
33.594,0.02,0.001047,1,0,0,0,-1,1,0.031232,0.125,0.075,0.22477
33.786,0.02,0.001047,1,0,0,0,-1,1,0.031488,0.125,0.075,0.22451
33.979,0.02,0.001047,1,0,0,0,-1,1,0.031744,0.125,0.075,0.22426
34.171,0.02,0.001047,1,0,0,0,-1,1,0.032,0.125,0.075,0.224
34.364,0.02,0.001047,1,0,0,0,-1,1,0.032256,0.125,0.075,0.22374
34.556,0.02,0.001047,1,0,0,0,-1,1,0.032512,0.125,0.075,0.22349
34.749,0.02,0.001047,1,0,0,0,-1,1,0.032768,0.125,0.075,0.22323
34.941,0.02,0.001047,1,0,0,0,-1,1,0.033024,0.125,0.075,0.22298
35.133,0.02,0.001047,1,0,0,0,-1,1,0.03328,0.125,0.075,0.22272
35.326,0.02,0.001047,1,0,0,0,-1,1,0.033536,0.125,0.075,0.22246
35.518,0.02,0.001047,1,0,0,0,-1,1,0.033792,0.125,0.075,0.22221
35.711,0.02,0.001047,1,0,0,0,-1,1,0.034048,0.125,0.075,0.22195
35.903,0.02,0.001047,1,0,0,0,-1,1,0.034304,0.125,0.075,0.2217
36.095,0.02,0.001047,1,0,0,0,-1,1,0.03456,0.125,0.075,0.22144
36.288,0.02,0.001047,1,0,0,0,-1,1,0.034816,0.125,0.075,0.22118
36.48,0.02,0.001047,1,0,0,0,-1,1,0.035072,0.125,0.075,0.22093
36.673,0.02,0.001047,1,0,0,0,-1,1,0.035328,0.125,0.075,0.22067
36.865,0.02,0.001047,1,0,0,0,-1,1,0.035584,0.125,0.075,0.22042
37.057,0.02,0.001047,1,0,0,0,-1,1,0.03584,0.125,0.075,0.22016
37.25,0.02,0.001047,1,0,0,0,-1,1,0.036096,0.125,0.075,0.2199
37.442,0.02,0.001047,1,0,0,0,-1,1,0.036352,0.125,0.075,0.21965
37.635,0.02,0.001047,1,0,0,0,-1,1,0.036608,0.125,0.075,0.21939
37.827,0.02,0.001047,1,0,0,0,-1,1,0.036864,0.125,0.075,0.21914
38.02,0.02,0.001047,1,0,0,0,-1,1,0.03712,0.125,0.075,0.21888
38.212,0.02,0.001047,1,0,0,0,-1,1,0.037376,0.125,0.075,0.21862
38.404,0.02,0.001047,1,0,0,0,-1,1,0.037632,0.125,0.075,0.21837
38.597,0.02,0.001047,1,0,0,0,-1,1,0.037888,0.125,0.075,0.21811
38.789,0.02,0.001047,1,0,0,0,-1,1,0.038144,0.125,0.075,0.21786
38.982,0.02,0.001047,1,0,0,0,-1,1,0.0384,0.125,0.075,0.2176
39.174,0.02,0.001047,1,0,0,0,-1,1,0.038656,0.125,0.075,0.21734
39.366,0.02,0.001047,1,0,0,0,-1,1,0.038912,0.125,0.075,0.21709
39.559,0.02,0.001047,1,0,0,0,-1,1,0.039168,0.125,0.075,0.21683
39.751,0.02,0.001047,1,0,0,0,-1,1,0.039424,0.125,0.075,0.21658
39.944,0.02,0.001047,1,0,0,0,-1,1,0.03968,0.125,0.075,0.21632
40.136,0.02,0.001047,1,0,0,0,-1,1,0.039936,0.125,0.075,0.21606
40.329,0.02,0.001047,1,0,0,0,-1,1,0.040192,0.125,0.075,0.21581
40.521,0.02,0.001047,1,0,0,0,-1,1,0.040448,0.125,0.075,0.21555
40.713,0.02,0.001047,1,0,0,0,-1,1,0.040704,0.125,0.075,0.2153
40.906,0.02,0.001047,1,0,0,0,-1,1,0.04096,0.125,0.075,0.21504
41.056,0.02,0.001047,1,0,0,0,-1,1,0.041216,0.125,0.075,0.21478
41.205,0.02,0.001047,1,0,0,0,-1,1,0.041472,0.125,0.075,0.21453
41.355,0.02,0.001047,1,0,0,0,-1,1,0.041728,0.125,0.075,0.21427
41.505,0.02,0.001047,1,0,0,0,-1,1,0.041984,0.125,0.075,0.21402
41.655,0.02,0.001047,1,0,0,0,-1,1,0.04224,0.125,0.075,0.21376
41.804,0.02,0.001047,1,0,0,0,-1,1,0.042496,0.125,0.075,0.2135
41.954,0.02,0.001047,1,0,0,0,-1,1,0.042752,0.125,0.075,0.21325
42.104,0.02,0.001047,1,0,0,0,-1,1,0.043008,0.125,0.075,0.21299
42.254,0.02,0.001047,1,0,0,0,-1,1,0.043264,0.125,0.075,0.21274
42.403,0.02,0.001047,1,0,0,0,-1,1,0.04352,0.125,0.075,0.21248
42.553,0.02,0.001047,1,0,0,0,-1,1,0.043776,0.125,0.075,0.21222
42.703,0.02,0.001047,1,0,0,0,-1,1,0.044032,0.125,0.075,0.21197
42.853,0.02,0.001047,1,0,0,0,-1,1,0.044288,0.125,0.075,0.21171
43.003,0.02,0.001047,1,0,0,0,-1,1,0.044544,0.125,0.075,0.21146
43.152,0.02,0.001047,1,0,0,0,-1,1,0.0448,0.125,0.075,0.2112
43.302,0.02,0.001047,1,0,0,0,-1,1,0.045056,0.125,0.075,0.21094
43.452,0.02,0.001047,1,0,0,0,-1,1,0.045312,0.125,0.075,0.21069
43.602,0.02,0.001047,1,0,0,0,-1,1,0.045568,0.125,0.075,0.21043
43.751,0.02,0.001047,1,0,0,0,-1,1,0.045824,0.125,0.075,0.21018
43.901,0.02,0.001047,1,0,0,0,-1,1,0.04608,0.125,0.075,0.20992
44.051,0.02,0.001047,1,0,0,0,-1,1,0.046336,0.125,0.075,0.20966
44.201,0.02,0.001047,1,0,0,0,-1,1,0.046592,0.125,0.075,0.20941
44.35,0.02,0.001047,1,0,0,0,-1,1,0.046848,0.125,0.075,0.20915
44.5,0.02,0.001047,1,0,0,0,-1,1,0.047104,0.125,0.075,0.2089
44.65,0.02,0.001047,1,0,0,0,-1,1,0.04736,0.125,0.075,0.20864
44.8,0.02,0.001047,1,0,0,0,-1,1,0.047616,0.125,0.075,0.20838
44.95,0.02,0.001047,1,0,0,0,-1,1,0.047872,0.125,0.075,0.20813
45.099,0.02,0.001047,1,0,0,0,-1,1,0.048128,0.125,0.075,0.20787
45.249,0.02,0.001047,1,0,0,0,-1,1,0.048384,0.125,0.075,0.20762
45.399,0.02,0.001047,1,0,0,0,-1,1,0.04864,0.125,0.075,0.20736
45.549,0.02,0.001047,1,0,0,0,-1,1,0.048896,0.125,0.075,0.2071
45.698,0.02,0.001047,1,0,0,0,-1,1,0.049152,0.125,0.075,0.20685
45.848,0.02,0.001047,1,0,0,0,-1,1,0.049408,0.125,0.075,0.20659
45.998,0.02,0.001047,1,0,0,0,-1,1,0.049664,0.125,0.075,0.20634
46.148,0.02,0.001047,1,0,0,0,-1,1,0.04992,0.125,0.075,0.20608
46.298,0.02,0.001047,1,0,0,0,-1,1,0.050176,0.125,0.075,0.20582
46.447,0.02,0.001047,1,0,0,0,-1,1,0.050432,0.125,0.075,0.20557
46.597,0.02,0.001047,1,0,0,0,-1,1,0.050688,0.125,0.075,0.20531
46.747,0.02,0.001047,1,0,0,0,-1,1,0.050944,0.125,0.075,0.20506
46.897,0.02,0.001047,1,0,0,0,-1,1,0.0512,0.125,0.075,0.2048
47.012,0.02,0.001047,1,0,0,0,-1,1,0.051456,0.125,0.075,0.20454
47.127,0.02,0.001047,1,0,0,0,-1,1,0.051712,0.125,0.075,0.20429
47.243,0.02,0.001047,1,0,0,0,-1,1,0.051968,0.125,0.075,0.20403
47.358,0.02,0.001047,1,0,0,0,-1,1,0.052224,0.125,0.075,0.20378
47.473,0.02,0.001047,1,0,0,0,-1,1,0.05248,0.125,0.075,0.20352
47.589,0.02,0.001047,1,0,0,0,-1,1,0.052736,0.125,0.075,0.20326
47.704,0.02,0.001047,1,0,0,0,-1,1,0.052992,0.125,0.075,0.20301
47.819,0.02,0.001047,1,0,0,0,-1,1,0.053248,0.125,0.075,0.20275
47.935,0.02,0.001047,1,0,0,0,-1,1,0.053504,0.125,0.075,0.2025
48.05,0.02,0.001047,1,0,0,0,-1,1,0.05376,0.125,0.075,0.20224
48.165,0.02,0.001047,1,0,0,0,-1,1,0.054016,0.125,0.075,0.20198
48.281,0.02,0.001047,1,0,0,0,-1,1,0.054272,0.125,0.075,0.20173
48.396,0.02,0.001047,1,0,0,0,-1,1,0.054528,0.125,0.075,0.20147
48.511,0.02,0.001047,1,0,0,0,-1,1,0.054784,0.125,0.075,0.20122
48.627,0.02,0.001047,1,0,0,0,-1,1,0.05504,0.125,0.075,0.20096
48.742,0.02,0.001047,1,0,0,0,-1,1,0.055296,0.125,0.075,0.2007
48.857,0.02,0.001047,1,0,0,0,-1,1,0.055552,0.125,0.075,0.20045
48.973,0.02,0.001047,1,0,0,0,-1,1,0.055808,0.125,0.075,0.20019
49.088,0.02,0.001047,1,0,0,0,-1,1,0.056064,0.125,0.075,0.19994
49.203,0.02,0.001047,1,0,0,0,-1,1,0.05632,0.125,0.075,0.19968
49.318,0.02,0.001047,1,0,0,0,-1,1,0.056576,0.125,0.075,0.19942
49.434,0.02,0.001047,1,0,0,0,-1,1,0.056832,0.125,0.075,0.19917
49.549,0.02,0.001047,1,0,0,0,-1,1,0.057088,0.125,0.075,0.19891
49.664,0.02,0.001047,1,0,0,0,-1,1,0.057344,0.125,0.075,0.19866
49.78,0.02,0.001047,1,0,0,0,-1,1,0.0576,0.125,0.075,0.1984
49.895,0.02,0.001047,1,0,0,0,-1,1,0.057856,0.125,0.075,0.19814
50.01,0.02,0.001047,1,0,0,0,-1,1,0.058112,0.125,0.075,0.19789
50.126,0.02,0.001047,1,0,0,0,-1,1,0.058368,0.125,0.075,0.19763
50.241,0.02,0.001047,1,0,0,0,-1,1,0.058624,0.125,0.075,0.19738
50.356,0.02,0.001047,1,0,0,0,-1,1,0.05888,0.125,0.075,0.19712
50.472,0.02,0.001047,1,0,0,0,-1,1,0.059136,0.125,0.075,0.19686
50.587,0.02,0.001047,1,0,0,0,-1,1,0.059392,0.125,0.075,0.19661
50.702,0.02,0.001047,1,0,0,0,-1,1,0.059648,0.125,0.075,0.19635
50.818,0.02,0.001047,1,0,0,0,-1,1,0.059904,0.125,0.075,0.1961
50.933,0.02,0.001047,1,0,0,0,-1,1,0.06016,0.125,0.075,0.19584
51.048,0.02,0.001047,1,0,0,0,-1,1,0.060416,0.125,0.075,0.19558
51.164,0.02,0.001047,1,0,0,0,-1,1,0.060672,0.125,0.075,0.19533
51.279,0.02,0.001047,1,0,0,0,-1,1,0.060928,0.125,0.075,0.19507
51.394,0.02,0.001047,1,0,0,0,-1,1,0.061184,0.125,0.075,0.19482
51.51,0.02,0.001047,1,0,0,0,-1,1,0.06144,0.125,0.075,0.19456
51.598,0.02,0.001047,1,0,0,0,-1,1,0.061696,0.125,0.075,0.1943
51.686,0.02,0.001047,1,0,0,0,-1,1,0.061952,0.125,0.075,0.19405
51.774,0.02,0.001047,1,0,0,0,-1,1,0.062208,0.125,0.075,0.19379
51.862,0.02,0.001047,1,0,0,0,-1,1,0.062464,0.125,0.075,0.19354
51.95,0.02,0.001047,1,0,0,0,-1,1,0.06272,0.125,0.075,0.19328
52.038,0.02,0.001047,1,0,0,0,-1,1,0.062976,0.125,0.075,0.19302
52.126,0.02,0.001047,1,0,0,0,-1,1,0.063232,0.125,0.075,0.19277
52.214,0.02,0.001047,1,0,0,0,-1,1,0.063488,0.125,0.075,0.19251
52.302,0.02,0.001047,1,0,0,0,-1,1,0.063744,0.125,0.075,0.19226
52.39,0.02,0.001047,1,0,0,0,-1,1,0.064,0.125,0.075,0.192
52.478,0.02,0.001047,1,0,0,0,-1,1,0.064256,0.125,0.075,0.19174
52.566,0.02,0.001047,1,0,0,0,-1,1,0.064512,0.125,0.075,0.19149
52.654,0.02,0.001047,1,0,0,0,-1,1,0.064768,0.125,0.075,0.19123
52.742,0.02,0.001047,1,0,0,0,-1,1,0.065024,0.125,0.075,0.19098
52.83,0.02,0.001047,1,0,0,0,-1,1,0.06528,0.125,0.075,0.19072
52.918,0.02,0.001047,1,0,0,0,-1,1,0.065536,0.125,0.075,0.19046
53.006,0.02,0.001047,1,0,0,0,-1,1,0.065792,0.125,0.075,0.19021
53.094,0.02,0.001047,1,0,0,0,-1,1,0.066048,0.125,0.075,0.18995
53.182,0.02,0.001047,1,0,0,0,-1,1,0.066304,0.125,0.075,0.1897
53.27,0.02,0.001047,1,0,0,0,-1,1,0.06656,0.125,0.075,0.18944
53.358,0.02,0.001047,1,0,0,0,-1,1,0.066816,0.125,0.075,0.18918
53.447,0.02,0.001047,1,0,0,0,-1,1,0.067072,0.125,0.075,0.18893
53.535,0.02,0.001047,1,0,0,0,-1,1,0.067328,0.125,0.075,0.18867
53.623,0.02,0.001047,1,0,0,0,-1,1,0.067584,0.125,0.075,0.18842
53.711,0.02,0.001047,1,0,0,0,-1,1,0.06784,0.125,0.075,0.18816
53.799,0.02,0.001047,1,0,0,0,-1,1,0.068096,0.125,0.075,0.1879
53.887,0.02,0.001047,1,0,0,0,-1,1,0.068352,0.125,0.075,0.18765
53.975,0.02,0.001047,1,0,0,0,-1,1,0.068608,0.125,0.075,0.18739
54.063,0.02,0.001047,1,0,0,0,-1,1,0.068864,0.125,0.075,0.18714
54.151,0.02,0.001047,1,0,0,0,-1,1,0.06912,0.125,0.075,0.18688
54.239,0.02,0.001047,1,0,0,0,-1,1,0.069376,0.125,0.075,0.18662
54.327,0.02,0.001047,1,0,0,0,-1,1,0.069632,0.125,0.075,0.18637
54.415,0.02,0.001047,1,0,0,0,-1,1,0.069888,0.125,0.075,0.18611
54.503,0.02,0.001047,1,0,0,0,-1,1,0.070144,0.125,0.075,0.18586
54.591,0.02,0.001047,1,0,0,0,-1,1,0.0704,0.125,0.075,0.1856
54.679,0.02,0.001047,1,0,0,0,-1,1,0.070656,0.125,0.075,0.18534
54.767,0.02,0.001047,1,0,0,0,-1,1,0.070912,0.125,0.075,0.18509
54.855,0.02,0.001047,1,0,0,0,-1,1,0.071168,0.125,0.075,0.18483
54.943,0.02,0.001047,1,0,0,0,-1,1,0.071424,0.125,0.075,0.18458
55.031,0.02,0.001047,1,0,0,0,-1,1,0.07168,0.125,0.075,0.18432
55.098,0.02,0.001047,1,0,0,0,-1,1,0.071936,0.125,0.075,0.18406
55.164,0.02,0.001047,1,0,0,0,-1,1,0.072192,0.125,0.075,0.18381
55.231,0.02,0.001047,1,0,0,0,-1,1,0.072448,0.125,0.075,0.18355
55.297,0.02,0.001047,1,0,0,0,-1,1,0.072704,0.125,0.075,0.1833
55.364,0.02,0.001047,1,0,0,0,-1,1,0.07296,0.125,0.075,0.18304
55.43,0.02,0.001047,1,0,0,0,-1,1,0.073216,0.125,0.075,0.18278
55.497,0.02,0.001047,1,0,0,0,-1,1,0.073472,0.125,0.075,0.18253
55.563,0.02,0.001047,1,0,0,0,-1,1,0.073728,0.125,0.075,0.18227
55.63,0.02,0.001047,1,0,0,0,-1,1,0.073984,0.125,0.075,0.18202
55.696,0.02,0.001047,1,0,0,0,-1,1,0.07424,0.125,0.075,0.18176
55.763,0.02,0.001047,1,0,0,0,-1,1,0.074496,0.125,0.075,0.1815
55.829,0.02,0.001047,1,0,0,0,-1,1,0.074752,0.125,0.075,0.18125
55.896,0.02,0.001047,1,0,0,0,-1,1,0.075008,0.125,0.075,0.18099
55.962,0.02,0.001047,1,0,0,0,-1,1,0.075264,0.125,0.075,0.18074
56.029,0.02,0.001047,1,0,0,0,-1,1,0.07552,0.125,0.075,0.18048
56.095,0.02,0.001047,1,0,0,0,-1,1,0.075776,0.125,0.075,0.18022
56.162,0.02,0.001047,1,0,0,0,-1,1,0.076032,0.125,0.075,0.17997
56.228,0.02,0.001047,1,0,0,0,-1,1,0.076288,0.125,0.075,0.17971
56.294,0.02,0.001047,1,0,0,0,-1,1,0.076544,0.125,0.075,0.17946
56.361,0.02,0.001047,1,0,0,0,-1,1,0.0768,0.125,0.075,0.1792
56.427,0.02,0.001047,1,0,0,0,-1,1,0.077056,0.125,0.075,0.17894
56.494,0.02,0.001047,1,0,0,0,-1,1,0.077312,0.125,0.075,0.17869
56.56,0.02,0.001047,1,0,0,0,-1,1,0.077568,0.125,0.075,0.17843
56.627,0.02,0.001047,1,0,0,0,-1,1,0.077824,0.125,0.075,0.17818
56.693,0.02,0.001047,1,0,0,0,-1,1,0.07808,0.125,0.075,0.17792
56.76,0.02,0.001047,1,0,0,0,-1,1,0.078336,0.125,0.075,0.17766
56.826,0.02,0.001047,1,0,0,0,-1,1,0.078592,0.125,0.075,0.17741
56.893,0.02,0.001047,1,0,0,0,-1,1,0.078848,0.125,0.075,0.17715
56.959,0.02,0.001047,1,0,0,0,-1,1,0.079104,0.125,0.075,0.1769
57.026,0.02,0.001047,1,0,0,0,-1,1,0.07936,0.125,0.075,0.17664
