"Temperature","Kappa_Tau:0","Kappa_Tau:1","Rho 1","Rho 2","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
58.939,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037376,0.175,0.025,0.21862
59.092,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037632,0.175,0.025,0.21837
59.246,0.021678,3.6442e-05,1,0,0,0,-1,1,0.037888,0.175,0.025,0.21811
59.399,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038144,0.175,0.025,0.21786
59.553,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0384,0.175,0.025,0.2176
59.706,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038656,0.175,0.025,0.21734
59.86,0.021678,3.6442e-05,1,0,0,0,-1,1,0.038912,0.175,0.025,0.21709
60.013,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039168,0.175,0.025,0.21683
60.167,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039424,0.175,0.025,0.21658
60.32,0.021678,3.6442e-05,1,0,0,0,-1,1,0.03968,0.175,0.025,0.21632
60.474,0.021678,3.6442e-05,1,0,0,0,-1,1,0.039936,0.175,0.025,0.21606
60.628,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040192,0.175,0.025,0.21581
60.781,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040448,0.175,0.025,0.21555
60.935,0.021678,3.6442e-05,1,0,0,0,-1,1,0.040704,0.175,0.025,0.2153
61.088,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04096,0.175,0.025,0.21504
61.217,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041216,0.175,0.025,0.21478
61.345,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041472,0.175,0.025,0.21453
61.473,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041728,0.175,0.025,0.21427
61.602,0.021678,3.6442e-05,1,0,0,0,-1,1,0.041984,0.175,0.025,0.21402
61.73,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04224,0.175,0.025,0.21376
61.858,0.021678,3.6442e-05,1,0,0,0,-1,1,0.042496,0.175,0.025,0.2135
61.987,0.021678,3.6442e-05,1,0,0,0,-1,1,0.042752,0.175,0.025,0.21325
62.115,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043008,0.175,0.025,0.21299
62.244,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043264,0.175,0.025,0.21274
62.372,0.021678,3.6442e-05,1,0,0,0,-1,1,0.04352,0.175,0.025,0.21248
62.5,0.021678,3.6442e-05,1,0,0,0,-1,1,0.043776,0.175,0.025,0.21222
62.629,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044032,0.175,0.025,0.21197
62.757,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044288,0.175,0.025,0.21171
62.886,0.021678,3.6442e-05,1,0,0,0,-1,1,0.044544,0.175,0.025,0.21146
63.014,0.021678,3.6442e-05,1,0,0,0,-1,1,0.0448,0.175,0.025,0.2112
63.142,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045056,0.175,0.025,0.21094
63.271,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045312,0.175,0.025,0.21069
63.399,0.021678,3.6442e-05,1,0,0,0,-1,1,0.045568,0.175,0.025,0.21043
